MERRA: MODERN ERA RETROSPECTIVE-ANALYSIS FOR RESEARCH AND APPLICATIONS
These data originates from the Global Modeling and Assimilation Office of NASA / Goddard Space Flight Center.
The MERRA analysis are being conducted with the GEOS-5 Asmospheric Data Assimilation System
(ADAS). The model grid is 0.5 degree latitude and 2/3 degree longitude.
The raw data may be obtained from this URL: http://gmao.gsfc.nasa.gov/research/merra/
Acknowledgement: The Global Modeling and Assimilation Office (GMAO) for the MERRA-analysis and the GES DISC for the dissemination of MERRA
This sub-dataset is provided and processedby EMD International A/S, web:
http://www.emd.dk or http://www.WindPRO.com

Year: 2012
IdxLatitude: 162
IdxLongitude: 165
Latitude: -9
Longitude: -69.9991607666016

time	pressure	temperature	wDir	wSpeed	dispHeight
2012-01-03 18:00	1010.9	24.06	316.8	1.15	23.063
2012-01-03 19:00	1010.2	24.07	319.3	1.18	23.063
2012-01-03 20:00	1009.9	24.01	322.9	1.16	23.063
2012-01-03 21:00	1010.0	23.89	338.9	1.13	23.063
2012-01-03 22:00	1010.3	23.63	344.8	1.32	23.063
2012-01-03 23:00	1010.8	23.30	343.1	1.53	23.063
2012-01-04 00:00	1011.4	23.08	337.8	1.53	23.063
2012-01-04 01:00	1012.0	22.88	330.7	1.41	23.063
2012-01-04 02:00	1012.4	22.71	322.9	1.40	23.063
2012-01-04 03:00	1012.3	22.52	314.5	1.31	23.063
2012-01-04 04:00	1011.9	22.40	307.8	1.25	23.063
2012-01-04 05:00	1011.6	22.29	302.0	1.22	23.063
2012-01-04 06:00	1011.4	22.23	296.0	1.24	23.063
2012-01-04 07:00	1011.4	22.14	291.8	1.23	23.063
2012-01-04 08:00	1011.5	22.06	288.2	1.25	23.063
2012-01-04 09:00	1011.8	22.00	281.5	1.30	23.063
2012-01-04 10:00	1012.5	21.88	274.7	1.32	23.063
2012-01-04 11:00	1013.2	22.02	268.6	1.22	23.063
2012-01-04 12:00	1013.4	22.43	264.7	1.14	23.063
2012-01-04 13:00	1013.6	23.10	263.2	1.28	23.063
2012-01-04 14:00	1013.5	24.63	262.1	1.53	23.063
2012-01-04 15:00	1013.0	25.62	263.9	1.68	23.063
2012-01-04 16:00	1012.2	26.15	267.5	1.65	23.063
2012-01-04 17:00	1011.0	26.63	278.3	1.45	23.063
2012-01-04 18:00	1009.7	26.70	290.3	1.30	23.063
2012-01-04 19:00	1008.6	26.59	302.3	1.22	23.063
2012-01-04 20:00	1008.1	26.38	318.7	1.09	23.063
2012-01-04 21:00	1008.2	25.95	340.9	0.91	23.063
2012-01-04 22:00	1008.8	25.20	1.6	0.88	23.063
2012-01-04 23:00	1009.6	24.27	10.9	1.12	23.063
2012-01-05 00:00	1010.4	23.59	15.6	1.19	23.063
2012-01-05 01:00	1011.0	23.04	18.1	1.09	23.063
2012-01-05 02:00	1011.2	22.57	17.5	0.94	23.063
2012-01-05 03:00	1011.0	22.16	7.7	0.88	23.063
2012-01-05 04:00	1010.5	21.97	355.1	1.04	23.063
2012-01-05 05:00	1010.0	22.29	349.0	1.20	23.063
2012-01-05 06:00	1009.8	22.72	346.6	1.11	23.063
2012-01-05 07:00	1009.9	22.71	344.6	0.74	23.063
2012-01-05 08:00	1010.1	22.54	344.8	0.44	23.063
2012-01-05 09:00	1010.8	22.31	341.4	0.42	23.063
2012-01-05 10:00	1011.7	22.22	332.7	0.57	23.063
2012-01-05 11:00	1012.6	22.57	323.7	0.76	23.063
2012-01-05 12:00	1013.1	23.53	315.7	1.31	23.063
2012-01-05 13:00	1013.2	25.02	312.0	1.87	23.063
2012-01-05 14:00	1013.0	25.91	310.6	2.25	23.063
2012-01-05 15:00	1012.6	26.56	309.3	2.47	23.063
2012-01-05 16:00	1011.5	26.82	308.1	2.55	23.063
2012-01-05 17:00	1010.2	26.98	306.0	2.53	23.063
2012-01-05 18:00	1009.0	26.83	303.4	2.44	23.063
2012-01-05 19:00	1008.2	26.52	301.1	2.21	23.063
2012-01-05 20:00	1007.8	26.16	302.6	1.71	23.063
2012-01-05 21:00	1007.7	25.71	304.0	1.52	23.063
2012-01-05 22:00	1008.1	25.02	303.3	1.64	23.063
2012-01-05 23:00	1008.6	24.33	302.6	1.96	23.063
2012-01-06 00:00	1009.3	23.89	302.2	2.14	23.063
2012-01-06 01:00	1009.8	23.60	302.2	2.20	23.063
2012-01-06 02:00	1010.2	23.42	301.0	2.22	23.063
2012-01-06 03:00	1010.2	23.24	301.2	2.02	23.063
2012-01-06 04:00	1009.7	23.13	304.5	1.76	23.063
2012-01-06 05:00	1009.1	23.12	305.1	1.54	23.063
2012-01-06 06:00	1008.7	22.95	303.9	1.44	23.063
2012-01-06 07:00	1008.5	22.80	302.8	1.42	23.063
2012-01-06 08:00	1008.8	22.67	302.4	1.37	23.063
2012-01-06 09:00	1009.3	22.56	304.4	1.38	23.063
2012-01-06 10:00	1010.0	22.47	304.5	1.36	23.063
2012-01-06 11:00	1011.0	22.80	303.4	1.37	23.063
2012-01-06 12:00	1011.7	23.56	302.4	1.66	23.063
2012-01-06 13:00	1012.0	25.09	301.1	2.06	23.063
2012-01-06 14:00	1011.7	26.25	300.5	2.27	23.063
2012-01-06 15:00	1011.1	26.83	300.5	2.20	23.063
2012-01-06 16:00	1010.4	27.09	303.5	2.12	23.063
2012-01-06 17:00	1009.3	26.98	303.0	2.14	23.063
2012-01-06 18:00	1008.3	26.79	301.6	2.04	23.063
2012-01-06 19:00	1007.5	26.56	303.4	1.76	23.063
2012-01-06 20:00	1007.2	26.29	308.1	1.44	23.063
2012-01-06 21:00	1007.4	25.80	320.5	1.46	23.063
2012-01-06 22:00	1007.6	25.17	331.7	1.77	23.063
2012-01-06 23:00	1008.1	24.62	337.1	2.20	23.063
2012-01-07 00:00	1008.8	24.26	337.4	2.40	23.063
2012-01-07 01:00	1009.4	23.93	333.7	2.44	23.063
2012-01-07 02:00	1009.9	23.66	327.6	2.39	23.063
2012-01-07 03:00	1010.2	23.44	320.0	2.16	23.063
2012-01-07 04:00	1010.1	23.26	314.9	1.92	23.063
2012-01-07 05:00	1009.8	23.19	313.6	1.68	23.063
2012-01-07 06:00	1009.5	23.09	316.2	1.56	23.063
2012-01-07 07:00	1009.6	23.02	319.6	1.51	23.063
2012-01-07 08:00	1009.8	22.90	322.5	1.43	23.063
2012-01-07 09:00	1010.3	22.81	325.4	1.38	23.063
2012-01-07 10:00	1011.2	22.76	327.6	1.22	23.063
2012-01-07 11:00	1012.3	23.10	328.0	1.00	23.063
2012-01-07 12:00	1013.0	23.71	324.0	1.06	23.063
2012-01-07 13:00	1013.4	24.47	317.5	1.22	23.063
2012-01-07 14:00	1013.2	25.05	309.6	1.26	23.063
2012-01-07 15:00	1012.7	25.40	303.0	1.19	23.063
2012-01-07 16:00	1011.9	25.49	293.2	1.23	23.063
2012-01-07 17:00	1010.8	25.65	281.7	1.28	23.063
2012-01-07 18:00	1009.6	25.64	271.7	1.30	23.063
2012-01-07 19:00	1008.7	25.48	265.0	1.20	23.063
2012-01-07 20:00	1008.3	25.24	260.1	0.97	23.063
2012-01-07 21:00	1008.7	24.97	247.7	0.86	23.063
2012-01-07 22:00	1009.5	24.49	241.0	0.92	23.063
2012-01-07 23:00	1010.4	23.91	237.5	1.14	23.063
2012-01-08 00:00	1011.2	23.56	233.6	1.34	23.063
2012-01-08 01:00	1011.8	23.45	231.1	1.41	23.063
2012-01-08 02:00	1012.2	23.48	231.1	1.29	23.063
2012-01-08 03:00	1012.2	23.33	234.7	1.04	23.063
2012-01-08 04:00	1011.7	23.03	243.3	0.85	23.063
2012-01-08 05:00	1011.1	22.83	250.1	0.70	23.063
2012-01-08 06:00	1010.6	22.69	256.7	0.66	23.063
2012-01-08 07:00	1010.5	22.56	263.2	0.66	23.063
2012-01-08 08:00	1010.6	22.48	264.4	0.67	23.063
2012-01-08 09:00	1011.2	22.35	265.7	0.84	23.063
2012-01-08 10:00	1012.1	22.29	263.7	0.94	23.063
2012-01-08 11:00	1013.0	22.45	262.9	0.95	23.063
2012-01-08 12:00	1013.7	22.95	265.5	1.05	23.063
2012-01-08 13:00	1014.1	23.89	263.0	1.41	23.063
2012-01-08 14:00	1014.1	24.79	263.7	1.51	23.063
2012-01-08 15:00	1013.6	25.51	263.5	1.44	23.063
2012-01-08 16:00	1012.6	25.86	266.6	1.41	23.063
2012-01-08 17:00	1011.5	25.94	268.9	1.45	23.063
2012-01-08 18:00	1010.4	25.84	267.4	1.48	23.063
2012-01-08 19:00	1009.4	25.70	268.6	1.39	23.063
2012-01-08 20:00	1008.8	25.54	277.0	1.16	23.063
2012-01-08 21:00	1008.7	25.26	291.8	1.10	23.063
2012-01-08 22:00	1009.1	24.62	300.8	1.34	23.063
2012-01-08 23:00	1009.5	24.03	303.6	1.71	23.063
2012-01-09 00:00	1010.0	23.68	303.1	1.88	23.063
2012-01-09 01:00	1010.6	23.43	300.3	1.95	23.063
2012-01-09 02:00	1011.0	23.20	296.2	1.93	23.063
2012-01-09 03:00	1010.9	22.94	295.1	1.79	23.063
2012-01-09 04:00	1010.4	22.76	295.4	1.69	23.063
2012-01-09 05:00	1009.9	22.67	292.8	1.64	23.063
2012-01-09 06:00	1009.8	22.56	291.2	1.69	23.063
2012-01-09 07:00	1009.9	22.49	292.3	1.75	23.063
2012-01-09 08:00	1010.2	22.43	295.4	1.77	23.063
2012-01-09 09:00	1010.9	22.39	299.6	1.86	23.063
2012-01-09 10:00	1011.8	22.36	303.1	1.96	23.063
2012-01-09 11:00	1012.6	22.71	305.5	2.10	23.063
2012-01-09 12:00	1012.9	23.59	306.2	2.53	23.063
2012-01-09 13:00	1013.0	24.61	304.7	2.88	23.063
2012-01-09 14:00	1012.8	25.88	302.9	3.14	23.063
2012-01-09 15:00	1012.1	27.07	301.1	3.24	23.063
2012-01-09 16:00	1011.0	27.54	300.0	3.26	23.063
2012-01-09 17:00	1009.7	27.91	298.8	3.23	23.063
2012-01-09 18:00	1008.4	28.03	297.8	3.11	23.063
2012-01-09 19:00	1007.4	27.94	297.9	3.03	23.063
2012-01-09 20:00	1006.6	27.65	299.1	2.92	23.063
2012-01-09 21:00	1006.4	27.12	301.1	2.52	23.063
2012-01-09 22:00	1006.7	26.23	310.6	2.28	23.063
2012-01-09 23:00	1007.3	25.30	320.0	2.53	23.063
2012-01-10 00:00	1008.0	24.82	324.6	2.58	23.063
2012-01-10 01:00	1008.7	24.42	324.5	2.52	23.063
2012-01-10 02:00	1009.3	23.97	320.8	2.43	23.063
2012-01-10 03:00	1009.4	23.54	319.9	2.35	23.063
2012-01-10 04:00	1009.1	23.19	321.2	2.25	23.063
2012-01-10 05:00	1008.7	22.88	322.8	2.12	23.063
2012-01-10 06:00	1008.5	22.71	324.0	2.03	23.063
2012-01-10 07:00	1008.5	22.75	323.9	1.96	23.063
2012-01-10 08:00	1008.6	22.83	325.0	1.90	23.063
2012-01-10 09:00	1009.0	22.84	329.8	1.88	23.063
2012-01-10 10:00	1009.5	22.86	333.7	1.85	23.063
2012-01-10 11:00	1010.1	23.33	335.7	1.81	23.063
2012-01-10 12:00	1010.4	24.57	336.5	2.12	23.063
2012-01-10 13:00	1010.4	26.49	335.8	2.65	23.063
2012-01-10 14:00	1010.2	27.61	333.7	3.04	23.063
2012-01-10 15:00	1009.6	28.11	332.3	3.16	23.063
2012-01-10 16:00	1008.7	28.22	329.8	3.16	23.063
2012-01-10 17:00	1007.5	28.16	326.2	3.04	23.063
2012-01-10 18:00	1006.4	27.99	323.9	2.86	23.063
2012-01-10 19:00	1005.3	27.57	323.1	2.39	23.063
2012-01-10 20:00	1005.1	27.17	323.4	1.99	23.063
2012-01-10 21:00	1005.2	26.61	327.1	1.76	23.063
2012-01-10 22:00	1005.6	25.99	329.7	1.75	23.063
2012-01-10 23:00	1006.3	25.39	334.4	1.86	23.063
2012-01-11 00:00	1006.9	24.85	337.2	1.87	23.063
2012-01-11 01:00	1007.4	24.46	336.1	1.85	23.063
2012-01-11 02:00	1007.6	24.11	334.1	1.85	23.063
2012-01-11 03:00	1007.5	23.84	338.8	1.92	23.063
2012-01-11 04:00	1006.9	23.67	343.1	1.94	23.063
2012-01-11 05:00	1006.4	23.63	345.6	1.80	23.063
2012-01-11 06:00	1006.2	23.66	346.6	1.60	23.063
2012-01-11 07:00	1006.4	23.44	347.3	1.51	23.063
2012-01-11 08:00	1006.6	23.29	347.7	1.45	23.063
2012-01-11 09:00	1007.1	23.15	349.3	1.55	23.063
2012-01-11 10:00	1008.2	23.11	349.8	1.61	23.063
2012-01-11 11:00	1009.3	23.45	348.5	1.58	23.063
2012-01-11 12:00	1010.0	24.14	345.7	1.63	23.063
2012-01-11 13:00	1010.4	24.98	343.3	1.89	23.063
2012-01-11 14:00	1010.1	25.93	343.8	2.24	23.063
2012-01-11 15:00	1009.5	27.08	345.1	2.52	23.063
2012-01-11 16:00	1008.0	27.22	344.1	2.44	23.063
2012-01-11 17:00	1006.8	27.30	344.9	2.22	23.063
2012-01-11 18:00	1005.8	27.15	351.7	2.01	23.063
2012-01-11 19:00	1005.1	26.98	356.2	1.69	23.063
2012-01-11 20:00	1004.8	26.71	0.8	1.39	23.063
2012-01-11 21:00	1005.0	26.32	358.6	1.28	23.063
2012-01-11 22:00	1005.7	25.70	355.6	1.23	23.063
2012-01-11 23:00	1006.7	25.14	354.9	1.37	23.063
2012-01-12 00:00	1007.5	24.78	354.1	1.39	23.063
2012-01-12 01:00	1008.2	24.49	355.8	1.36	23.063
2012-01-12 02:00	1008.7	24.28	358.2	1.34	23.063
2012-01-12 03:00	1008.8	24.25	2.2	1.37	23.063
2012-01-12 04:00	1008.2	24.18	5.5	1.23	23.063
2012-01-12 05:00	1007.5	23.99	7.3	1.18	23.063
2012-01-12 06:00	1007.2	23.77	6.6	1.13	23.063
2012-01-12 07:00	1007.4	23.63	5.9	1.10	23.063
2012-01-12 08:00	1007.7	23.52	7.3	1.03	23.063
2012-01-12 09:00	1008.2	23.38	9.1	0.93	23.063
2012-01-12 10:00	1009.1	23.30	9.6	0.76	23.063
2012-01-12 11:00	1010.3	23.61	9.2	0.65	23.063
2012-01-12 12:00	1011.0	24.26	6.7	0.89	23.063
2012-01-12 13:00	1011.5	25.12	8.8	1.10	23.063
2012-01-12 14:00	1011.4	25.97	10.6	1.35	23.063
2012-01-12 15:00	1010.8	26.66	11.6	1.44	23.063
2012-01-12 16:00	1009.6	27.13	8.8	1.47	23.063
2012-01-12 17:00	1008.2	27.38	7.9	1.46	23.063
2012-01-12 18:00	1007.0	27.45	6.0	1.43	23.063
2012-01-12 19:00	1006.1	27.28	5.4	1.47	23.063
2012-01-12 20:00	1005.7	27.01	8.1	1.38	23.063
2012-01-12 21:00	1005.9	26.57	16.2	1.02	23.063
2012-01-12 22:00	1006.6	25.85	21.4	1.03	23.063
2012-01-12 23:00	1007.5	25.00	23.8	1.32	23.063
2012-01-13 00:00	1008.3	24.49	21.4	1.38	23.063
2012-01-13 01:00	1009.1	24.05	14.4	1.20	23.063
2012-01-13 02:00	1009.8	23.65	358.5	0.99	23.063
2012-01-13 03:00	1009.8	23.39	335.2	1.09	23.063
2012-01-13 04:00	1009.4	23.42	325.5	1.28	23.063
2012-01-13 05:00	1009.0	23.64	323.8	1.16	23.063
2012-01-13 06:00	1008.7	23.63	329.1	0.85	23.063
2012-01-13 07:00	1008.6	23.45	334.8	0.77	23.063
2012-01-13 08:00	1008.7	23.26	342.6	0.73	23.063
2012-01-13 09:00	1009.2	23.12	346.0	0.72	23.063
2012-01-13 10:00	1010.0	23.05	343.0	0.65	23.063
2012-01-13 11:00	1010.9	23.42	336.0	0.49	23.063
2012-01-13 12:00	1011.7	24.34	339.5	0.60	23.063
2012-01-13 13:00	1012.1	25.33	339.8	0.62	23.063
2012-01-13 14:00	1012.2	26.03	333.4	0.66	23.063
2012-01-13 15:00	1011.8	26.57	336.7	0.64	23.063
2012-01-13 16:00	1010.9	26.82	347.6	0.61	23.063
2012-01-13 17:00	1009.7	26.89	356.3	0.64	23.063
2012-01-13 18:00	1008.6	26.94	6.4	0.62	23.063
2012-01-13 19:00	1007.8	26.86	10.8	0.65	23.063
2012-01-13 20:00	1007.4	26.56	12.8	0.55	23.063
2012-01-13 21:00	1007.7	26.11	26.6	0.33	23.063
2012-01-13 22:00	1008.4	25.39	60.1	0.24	23.063
2012-01-13 23:00	1009.3	24.81	80.5	0.30	23.063
2012-01-14 00:00	1010.2	24.49	91.8	0.42	23.063
2012-01-14 01:00	1011.1	24.34	98.2	0.42	23.063
2012-01-14 02:00	1011.8	24.05	102.4	0.41	23.063
2012-01-14 03:00	1011.9	23.82	94.3	0.37	23.063
2012-01-14 04:00	1011.5	23.63	87.8	0.31	23.063
2012-01-14 05:00	1011.0	23.48	102.3	0.28	23.063
2012-01-14 06:00	1010.8	23.32	132.2	0.34	23.063
2012-01-14 07:00	1010.8	23.15	149.9	0.40	23.063
2012-01-14 08:00	1011.0	22.99	161.2	0.43	23.063
2012-01-14 09:00	1011.7	22.86	167.1	0.65	23.063
2012-01-14 10:00	1012.8	22.75	165.9	0.78	23.063
2012-01-14 11:00	1013.9	22.99	165.7	0.90	23.063
2012-01-14 12:00	1014.7	23.44	164.7	1.22	23.063
2012-01-14 13:00	1015.1	23.93	163.3	1.44	23.063
2012-01-14 14:00	1015.2	24.45	160.8	1.54	23.063
2012-01-14 15:00	1015.0	25.10	154.1	1.24	23.063
2012-01-14 16:00	1014.2	25.59	139.9	0.94	23.063
2012-01-14 17:00	1013.1	25.74	105.9	0.78	23.063
2012-01-14 18:00	1011.9	25.60	83.3	0.87	23.063
2012-01-14 19:00	1010.9	25.44	64.9	0.78	23.063
2012-01-14 20:00	1010.4	25.24	48.8	0.73	23.063
2012-01-14 21:00	1010.5	24.98	42.7	0.61	23.063
2012-01-14 22:00	1010.9	24.51	31.9	0.69	23.063
2012-01-14 23:00	1011.4	24.09	19.4	0.94	23.063
2012-01-15 00:00	1012.1	23.92	5.5	1.10	23.063
2012-01-15 01:00	1012.9	23.68	351.9	1.01	23.063
2012-01-15 02:00	1013.5	23.47	338.2	1.01	23.063
2012-01-15 03:00	1013.5	23.31	325.2	1.03	23.063
2012-01-15 04:00	1013.0	23.14	316.9	1.03	23.063
2012-01-15 05:00	1012.5	23.01	311.2	0.99	23.063
2012-01-15 06:00	1012.2	22.89	304.3	0.95	23.063
2012-01-15 07:00	1012.2	22.80	293.8	0.95	23.063
2012-01-15 08:00	1012.4	22.74	279.9	1.00	23.063
2012-01-15 09:00	1013.0	22.68	270.4	1.09	23.063
2012-01-15 10:00	1013.9	22.62	262.6	1.22	23.063
2012-01-15 11:00	1014.9	22.77	261.5	1.24	23.063
2012-01-15 12:00	1015.4	23.10	268.4	1.33	23.063
2012-01-15 13:00	1015.6	23.61	275.3	1.52	23.063
2012-01-15 14:00	1015.5	24.32	281.1	1.67	23.063
2012-01-15 15:00	1015.3	25.08	281.0	1.72	23.063
2012-01-15 16:00	1014.6	25.70	278.0	1.67	23.063
2012-01-15 17:00	1013.4	26.38	273.4	1.64	23.063
2012-01-15 18:00	1012.0	26.69	272.4	1.65	23.063
2012-01-15 19:00	1010.6	26.81	275.3	1.63	23.063
2012-01-15 20:00	1009.7	26.57	282.4	1.58	23.063
2012-01-15 21:00	1009.4	26.02	288.1	1.25	23.063
2012-01-15 22:00	1009.4	25.21	300.8	1.04	23.063
2012-01-15 23:00	1009.7	24.38	309.9	1.40	23.063
2012-01-16 00:00	1010.3	23.96	315.7	1.64	23.063
2012-01-16 01:00	1011.1	24.03	320.1	1.70	23.063
2012-01-16 02:00	1011.7	23.91	323.6	1.72	23.063
2012-01-16 03:00	1011.6	23.58	330.0	1.82	23.063
2012-01-16 04:00	1011.0	23.15	334.8	1.88	23.063
2012-01-16 05:00	1010.5	22.70	337.8	1.81	23.063
2012-01-16 06:00	1010.5	22.42	339.8	1.70	23.063
2012-01-16 07:00	1010.5	22.53	338.0	1.49	23.063
2012-01-16 08:00	1010.7	22.75	331.0	1.40	23.063
2012-01-16 09:00	1011.3	22.46	330.2	1.25	23.063
2012-01-16 10:00	1012.3	22.16	330.4	1.11	23.063
2012-01-16 11:00	1013.3	22.99	326.3	1.24	23.063
2012-01-16 12:00	1014.0	24.64	322.2	1.69	23.063
2012-01-16 13:00	1014.3	25.93	317.4	1.96	23.063
2012-01-16 14:00	1014.0	26.61	313.9	2.04	23.063
2012-01-16 15:00	1013.4	26.99	311.7	2.02	23.063
2012-01-16 16:00	1012.5	27.16	309.4	1.97	23.063
2012-01-16 17:00	1011.3	27.03	308.6	1.88	23.063
2012-01-16 18:00	1010.1	26.86	313.0	1.74	23.063
2012-01-16 19:00	1009.0	26.68	318.1	1.48	23.063
2012-01-16 20:00	1008.6	26.50	328.5	1.25	23.063
2012-01-16 21:00	1008.8	26.12	331.8	0.99	23.063
2012-01-16 22:00	1009.1	25.40	333.9	0.94	23.063
2012-01-16 23:00	1009.5	24.64	340.8	1.19	23.063
2012-01-17 00:00	1010.0	24.10	344.2	1.42	23.063
2012-01-17 01:00	1010.6	23.72	343.9	1.63	23.063
2012-01-17 02:00	1010.8	23.46	339.7	1.76	23.063
2012-01-17 03:00	1010.4	23.28	337.4	1.94	23.063
2012-01-17 04:00	1009.9	23.26	335.9	1.96	23.063
2012-01-17 05:00	1009.6	23.42	335.5	1.70	23.063
2012-01-17 06:00	1009.6	23.50	338.5	1.21	23.063
2012-01-17 07:00	1009.9	23.24	342.9	1.01	23.063
2012-01-17 08:00	1010.2	23.03	344.6	0.94	23.063
2012-01-17 09:00	1010.7	22.86	346.0	1.01	23.063
2012-01-17 10:00	1011.2	22.76	344.5	1.03	23.063
2012-01-17 11:00	1011.8	23.08	339.0	1.04	23.063
2012-01-17 12:00	1012.2	23.97	329.8	1.33	23.063
2012-01-17 13:00	1012.4	25.55	321.3	1.79	23.063
2012-01-17 14:00	1012.0	26.66	317.5	2.01	23.063
2012-01-17 15:00	1011.3	27.29	316.4	2.11	23.063
2012-01-17 16:00	1010.3	27.52	315.9	2.20	23.063
2012-01-17 17:00	1009.1	27.60	314.7	2.15	23.063
2012-01-17 18:00	1007.8	27.55	313.2	2.06	23.063
2012-01-17 19:00	1006.8	27.36	311.0	1.89	23.063
2012-01-17 20:00	1006.5	27.07	312.9	1.54	23.063
2012-01-17 21:00	1006.9	26.66	314.3	1.17	23.063
2012-01-17 22:00	1007.6	25.85	314.5	1.26	23.063
2012-01-17 23:00	1008.1	25.06	312.9	1.73	23.063
2012-01-18 00:00	1008.9	24.58	309.7	2.01	23.063
2012-01-18 01:00	1009.5	24.30	307.1	2.07	23.063
2012-01-18 02:00	1009.8	24.05	305.1	2.01	23.063
2012-01-18 03:00	1009.5	23.86	305.8	1.85	23.063
2012-01-18 04:00	1009.0	23.82	308.0	1.57	23.063
